Date,Route,Time,Day,Location,Incident,Min Delay,Min Gap,Direction,Vehicle
2019-08-26,505,1900-01-01 23:56:00,Monday,Dundas West Station,Investigation,9.0,18.0,E/B,1265.0
2019-08-27,301,1900-01-01 00:47:00,Tuesday,University and Queen,Mechanical,10.0,20.0,W/B,4510.0
2019-08-27,301,1900-01-01 01:11:00,Tuesday,Humber loop,Utilized Off Route,10.0,20.0,E/B,4499.0
2019-08-27,306,1900-01-01 03:24:00,Tuesday,Gerrard St E and Woodfield,Emergency Services,86.0,126.0,E/B,4085.0
2019-08-27,503,1900-01-01 06:27:00,Tuesday,Birchmount Garage,Late Leaving Garage,6.0,12.0,,9214.0
2019-08-27,504,1900-01-01 07:00:00,Tuesday,Broadview/Queen,Investigation,8.0,15.0,W/B,4557.0
2019-08-27,506,1900-01-01 07:19:00,Tuesday,Gerrard and Woodbine,Mechanical,16.0,22.0,E/B,4169.0
2019-08-27,510,1900-01-01 07:35:00,Tuesday,Spadina and King,Mechanical,4.0,8.0,N/B,4447.0
2019-08-27,510,1900-01-01 09:00:00,Tuesday,Spadina and QueensQuay,Diversion,0.0,0.0,S/B,
2019-08-27,512,1900-01-01 12:10:00,Tuesday,St Clair and Avenue Rd,Investigation,5.0,10.0,E/B,4520.0
2019-08-27,501,1900-01-01 13:32:00,Tuesday,Lakeshore & Kipling,Mechanical,9.0,18.0,E/B,4164.0
2019-08-27,505,1900-01-01 14:21:00,Tuesday,Sorauren,Held By,5.0,10.0,W/B,1045.0
2019-08-27,501,1900-01-01 15:00:00,Tuesday,Queen & Yonge,Diversion,23.0,30.0,B/W,4519.0
2019-08-27,501,1900-01-01 15:00:00,Tuesday,Queen & Yonge,Diversion,23.0,30.0,B/W,4519.0
2019-08-27,502,1900-01-01 15:07:00,Tuesday,Yonge,Emergency Services,21.0,28.0,W/B,8561.0
2019-08-27,506,1900-01-01 15:12:00,Tuesday,Dundas and Howard Park,Investigation,44.0,50.0,B/W,4187.0
2019-08-27,505,1900-01-01 15:29:00,Tuesday,Howard Park Ave,Held By,10.0,15.0,E/B,1009.0
2019-08-27,506,1900-01-01 15:30:00,Tuesday,College and Dundas,Investigation,6.0,12.0,W/B,4074.0
2019-08-27,505,1900-01-01 15:58:00,Tuesday,Howard Park Ave,Mechanical,5.0,10.0,E/B,1009.0
2019-08-27,505,1900-01-01 17:31:00,Tuesday,Yonge Street,Emergency Services,5.0,10.0,W/B,1134.0
2019-08-27,501,1900-01-01 18:35:00,Tuesday,Queen & Gladstone,Emergency Services,7.0,14.0,E/B,4548.0
2019-08-27,506,1900-01-01 19:29:00,Tuesday,Gerrard and Coxwell,Mechanical,6.0,12.0,E/B,4071.0
2019-08-27,505,1900-01-01 22:15:00,Tuesday,Dundas West Station,Emergency Services,10.0,20.0,E/B,1093.0
2019-08-28,304,1900-01-01 02:04:00,Wednesday,Dundas West Station,Mechanical,15.0,30.0,S/B,4535.0
2019-08-28,505,1900-01-01 05:28:00,Wednesday,Pape station,Utilized Off Route,5.0,10.0,W/B,3141.0
2019-08-28,502,1900-01-01 05:28:00,Wednesday,Bingham loop,Utilized Off Route,12.0,24.0,,8962.0
2019-08-28,505,1900-01-01 05:29:00,Wednesday,Broadview station,Utilized Off Route,5.0,10.0,W/B,8468.0
2019-08-28,505,1900-01-01 05:45:00,Wednesday,Dundas west station,Utilized Off Route,5.0,10.0,W/B,1071.0
2019-08-28,510,1900-01-01 09:00:00,Wednesday,Spadina and Queens Quay,Diversion,0.0,0.0,S/B,
2019-08-28,501,1900-01-01 11:02:00,Wednesday,Queen / Roncesvalles,Investigation,1.0,1.0,W/B,7917.0
2019-08-28,510,1900-01-01 12:22:00,Wednesday,Spadina and Queen,Investigation,4.0,8.0,S/B,4561.0
2019-08-28,502,1900-01-01 13:38:00,Wednesday,Bingham Loop,Mechanical,10.0,20.0,B/W,8961.0
2019-08-28,504,1900-01-01 14:20:00,Wednesday,Broadview/Queen,Held By,10.0,16.0,W/B,4573.0
2019-08-28,504,1900-01-01 14:20:00,Wednesday,Broadview/Queen,Held By,8.0,14.0,W/B,4416.0
2019-08-28,505,1900-01-01 14:37:00,Wednesday,Dundas west station,Mechanical,5.0,10.0,E/B,1082.0
2019-08-28,504,1900-01-01 15:11:00,Wednesday,Sumach/King,Investigation,58.0,64.0,W/B,4480.0
2019-08-28,501,1900-01-01 15:29:00,Wednesday,Queen St. and Shaw St.,Investigation,7.0,14.0,E/B,4523.0
2019-08-28,502,1900-01-01 15:34:00,Wednesday,Queen and river,Utilized Off Route,10.0,20.0,B/W,8545.0
2019-08-28,506,1900-01-01 16:12:00,Wednesday,Main Station,Mechanical,6.0,12.0,W/B,4184.0
2019-08-28,504,1900-01-01 17:00:00,Wednesday,Church-Dundas w stn,General Delay,12.0,18.0,B/W,
2019-08-28,510,1900-01-01 20:10:00,Wednesday,Spadina Loop,Mechanical,4.0,8.0,N/B,4411.0
2019-08-28,506,1900-01-01 22:03:00,Wednesday,Gerrard and River,Investigation,10.0,20.0,W/B,4024.0
2019-08-28,504,1900-01-01 23:10:00,Wednesday,King and Jameson,Investigation,39.0,47.0,W/B,4535.0
2019-08-29,505,1900-01-01 00:30:00,Thursday,Dundas and Yonge,Investigation,10.0,20.0,E/B,1378.0
2019-08-29,501,1900-01-01 04:39:00,Thursday,Queen / Shaw,Held By,8.0,32.0,W/B,4542.0
2019-08-29,506,1900-01-01 05:49:00,Thursday,Yonge  College,Held By,75.0,80.0,W/B,4069.0
2019-08-29,506,1900-01-01 05:49:00,Thursday,Carlton at Yonge,Diversion,93.0,98.0,E/B,4075.0
2019-08-29,502,1900-01-01 05:53:00,Thursday,woodbine and kingston raod,Utilized Off Route,12.0,24.0,W/B,9234.0
2019-08-29,505,1900-01-01 06:58:00,Thursday,Dundas west station,Mechanical,5.0,10.0,E/B,1082.0
2019-08-29,505,1900-01-01 07:01:00,Thursday,Dundas and spadina,Utilized Off Route,5.0,10.0,E/B,1134.0
2019-08-29,510,1900-01-01 09:00:00,Thursday,Spadina and QueensQuay,Diversion,0.0,0.0,S/B,
2019-08-29,504,1900-01-01 09:01:00,Thursday,Distillery Loop,Mechanical,13.0,18.0,W/B,4427.0
2019-08-29,506,1900-01-01 09:29:00,Thursday,Braodview Gerrard,Investigation,10.0,16.0,W/B,4086.0
2019-08-29,509,1900-01-01 10:34:00,Thursday,Harbourfront Route,General Delay,10.0,9.0,,
2019-08-29,506,1900-01-01 10:48:00,Thursday,Gerrard River,Investigation,1.0,1.0,E/B,4074.0
2019-08-29,504,1900-01-01 11:27:00,Thursday,Jameson W/B Dufferin E/B,General Delay,,,B/W,
2019-08-29,511,1900-01-01 11:29:00,Thursday,bathurst and fleet,General Delay,31.0,28.0,B/W,4440.0
2019-08-29,506,1900-01-01 14:02:00,Thursday,Gerrard Parliament,General Delay,1.0,1.0,E/B,4147.0
2019-08-29,502,1900-01-01 14:40:00,Thursday,Queen St and victoria,Investigation,10.0,20.0,E/B,9202.0
2019-08-29,502,1900-01-01 17:54:00,Thursday,Queen St and Carlaw ave,Mechanical,10.0,20.0,W/B,9202.0
2019-08-29,506,1900-01-01 23:51:00,Thursday,College and Ossington,Investigation,10.0,20.0,W/B,4100.0
2019-08-30,511,1900-01-01 01:26:00,Friday,Bathurst and kIng,Investigation,23.0,31.0,S/B,4491.0
2019-08-30,304,1900-01-01 02:37:00,Friday,Broadview and Dundas,Investigation,15.0,30.0,N/B,4507.0
2019-08-30,304,1900-01-01 02:51:00,Friday,King and Niagara,Held By,39.0,54.0,E/B,4500.0
2019-08-30,301,1900-01-01 04:29:00,Friday,Lakeshore and Fort York,Mechanical,15.0,30.0,E/B,4454.0
2019-08-30,501,1900-01-01 04:50:00,Friday,Russell yard,Late Leaving Garage,6.0,12.0,W/B,4147.0
2019-08-30,505,1900-01-01 05:11:00,Friday,Broadview Station,Mechanical,5.0,10.0,W/B,8502.0
2019-08-30,501,1900-01-01 07:10:00,Friday,Queen Bay,Overhead - Pantograph,1.0,1.0,E/B,4520.0
2019-08-30,510,1900-01-01 09:00:00,Friday,Spadina and QueensQuay,Diversion,0.0,0.0,S/B,
2019-08-30,505,1900-01-01 09:03:00,Friday,Dundas west station,Mechanical,5.0,10.0,E/B,1412.0
2019-08-30,505,1900-01-01 09:16:00,Friday,Broadview station,Mechanical,5.0,10.0,W/B,8560.0
2019-08-30,509,1900-01-01 10:25:00,Friday,Harbourfront Route,General Delay,10.0,9.0,,
2019-08-30,501,1900-01-01 10:44:00,Friday,Lakeshore Blvd Legion,Investigation,74.0,83.0,W/B,4110.0
2019-08-30,505,1900-01-01 10:48:00,Friday,Dundas west station,Utilized Off Route,5.0,10.0,B/W,1099.0
2019-08-30,505,1900-01-01 14:30:00,Friday,Church and Dundas,Mechanical,5.0,10.0,E/B,1086.0
2019-08-30,501,1900-01-01 15:13:00,Friday,Queen & Victoria,Mechanical,11.0,18.0,E/B,4416.0
2019-08-30,506,1900-01-01 15:15:00,Friday,Kingsmount Ph,Investigation,11.0,16.0,W/B,4155.0
2019-08-30,505,1900-01-01 15:56:00,Friday,Dundas and Sumach,Investigation,5.0,10.0,W/B,1061.0
2019-08-30,512,1900-01-01 17:04:00,Friday,St. Clair and Earlscourt,Emergency Services,5.0,9.0,W/B,4461.0
2019-08-30,505,1900-01-01 17:20:00,Friday,Dundas and Beverly,Investigation,4.0,8.0,W/B,8555.0
2019-08-30,512,1900-01-01 17:34:00,Friday,St. Clair and Spadina,Mechanical,1.0,1.0,E/B,4474.0
2019-08-30,505,1900-01-01 17:43:00,Friday,Dundas West Stn,Mechanical,4.0,8.0,E/B,1129.0
2019-08-30,505,1900-01-01 19:25:00,Friday,Broadview Stn,Mechanical,6.0,12.0,W/B,8962.0
2019-08-30,505,1900-01-01 20:05:00,Friday,Dundas and University,Investigation,6.0,12.0,E/B,
2019-08-30,506,1900-01-01 21:52:00,Friday,Coxwell,Emergency Services,8.0,16.0,W/B,4119.0
2019-08-31,301,1900-01-01 02:00:00,Saturday,Longbranch loop,Mechanical,10.0,20.0,E/B,4422.0
2019-08-31,510,1900-01-01 02:03:00,Saturday,Spadina and Dundas,Investigation,40.0,54.0,N/B,4441.0
2019-08-31,506,1900-01-01 05:59:00,Saturday,High Park loop,Mechanical,10.0,20.0,E/B,4021.0
2019-08-31,510,1900-01-01 09:05:00,Saturday,Union Station,Diversion,1.0,1.0,S/B,4421.0
2019-08-31,501,1900-01-01 10:04:00,Saturday,Queen and Niagara,Investigation,29.0,35.0,E/B,4493.0
2019-08-31,501,1900-01-01 11:48:00,Saturday,Queen and Connaught,Mechanical,5.0,11.0,W/B,4444.0
2019-08-31,501,1900-01-01 12:07:00,Saturday,Queen and Broadview,Investigation,10.0,16.0,W/B,4481.0
2019-08-31,504,1900-01-01 14:23:00,Saturday,Entire Line,General Delay,1.0,1.0,B/W,
2019-08-31,501,1900-01-01 14:43:00,Saturday,Dufferin and Queen,General Delay,6.0,12.0,E/B,4520.0
2019-08-31,505,1900-01-01 15:40:00,Saturday,Broadview Station,Investigation,5.0,10.0,W/B,1011.0
2019-08-31,510,1900-01-01 18:34:00,Saturday,King and Spadina,Mechanical,81.0,86.0,B/W,4426.0
2019-08-31,510,1900-01-01 18:36:00,Saturday,EB King @ Charlotte,Mechanical,0.0,0.0,E/B,4426.0
2019-08-31,506,1900-01-01 21:15:00,Saturday,higpark loop,Held By,43.0,50.0,W/B,4098.0
2019-08-31,505,1900-01-01 21:34:00,Saturday,Brock and Dundas,Investigation,7.0,14.0,W/B,1142.0
2019-09-01,506,1900-01-01 00:03:00,Sunday,Jarvis and Carlton,Held By,25.0,34.0,E/B,4186.0
2019-09-01,501,1900-01-01 05:33:00,Sunday,Queen St. and River St.,Mechanical,10.0,20.0,E/B,8361.0
2019-09-01,512,1900-01-01 05:44:00,Sunday,Bathurst and St. Clair,Held By,0.0,0.0,W/B,4576.0
2019-09-01,504,1900-01-01 05:49:00,Sunday,Queen St E at Broadview,Held By,6.0,16.0,E/B,4516.0
2019-09-01,506,1900-01-01 06:18:00,Sunday,Gerrard and Woodbine,Investigation,100.0,110.0,B/W,4189.0
2019-09-01,501,1900-01-01 06:31:00,Sunday,Queen and Coxwell Av.,Utilized Off Route,10.0,20.0,E/B,1221.0
2019-09-01,505,1900-01-01 06:42:00,Sunday,Broadview Station,Utilized Off Route,10.0,19.0,E/B,1057.0
2019-09-01,506,1900-01-01 07:06:00,Sunday,Gerrard and Broadview,Mechanical,10.0,20.0,W/B,4145.0
2019-09-01,511,1900-01-01 07:42:00,Sunday,Bathurst and King,Held By,2.0,9.0,N/B,4519.0
2019-09-01,504,1900-01-01 07:43:00,Sunday,Queen St. E and Broadview,Held By,5.0,15.0,W/B,4445.0
2019-09-01,511,1900-01-01 07:50:00,Sunday,King and Bathurst,Held By,9.0,0.0,N/B,4523.0
2019-09-01,511,1900-01-01 07:51:00,Sunday,King and Bathurst,Held By,9.0,0.0,S/B,4545.0
2019-09-01,501,1900-01-01 10:39:00,Sunday,Wineva and Queen St.,Investigation,5.0,10.0,W/B,8495.0
2019-09-01,501,1900-01-01 11:49:00,Sunday,Sherboune St. and Queen St. E,Investigation,10.0,16.0,W/B,4564.0
2019-09-01,506,1900-01-01 11:57:00,Sunday,College and Havelock,Emergency Services,8.0,16.0,W/B,4186.0
2019-09-01,512,1900-01-01 12:18:00,Sunday,St. Clair and Bathurst,Held By,6.0,12.0,E/B,4518.0
2019-09-01,501,1900-01-01 12:49:00,Sunday,Queen and Cannaught,Investigation,5.0,5.0,E/B,4489.0
2019-09-01,512,1900-01-01 13:01:00,Sunday,St. Clair West Station,Investigation,7.0,14.0,W/B,4538.0
2019-09-01,501,1900-01-01 13:32:00,Sunday,Lakeshore and Burlington,Held By,43.0,53.0,W/B,4427.0
2019-09-01,505,1900-01-01 13:38:00,Sunday,Dundas west station,Utilized Off Route,6.0,12.0,E/B,1058.0
2019-09-01,504,1900-01-01 13:41:00,Sunday,King and Jameson,General Delay,15.0,12.0,W/B,
2019-09-01,501,1900-01-01 13:48:00,Sunday,queen and Jameson,General Delay,13.0,20.0,E/B,4536.0
2019-09-01,505,1900-01-01 13:51:00,Sunday,Dundas west station,Utilized Off Route,6.0,12.0,E/B,1057.0
2019-09-01,501,1900-01-01 14:09:00,Sunday,Queen and Kingston,Investigation,8.0,16.0,E/B,1351.0
2019-09-01,506,1900-01-01 16:15:00,Sunday,Main station,Mechanical,8.0,16.0,W/B,4042.0
2019-09-01,506,1900-01-01 16:32:00,Sunday,Main Station,Mechanical,8.0,16.0,W/B,4169.0
2019-09-01,505,1900-01-01 17:28:00,Sunday,Dundas and Parliament,Investigation,6.0,12.0,W/B,8402.0
2019-09-02,501,1900-01-01 05:44:00,Monday,Lelsie Barns,Held By,10.0,20.0,W/B,4533.0
2019-09-02,501,1900-01-01 07:25:00,Monday,Broadview / Gerrard,Mechanical,6.0,12.0,S/B,4566.0
2019-09-02,504,1900-01-01 07:26:00,Monday,Broadview and Gerrard,Mechanical,10.0,18.0,S/B,4469.0
2019-09-02,506,1900-01-01 07:32:00,Monday,gerrard/broadview,Investigation,10.0,20.0,W/B,4089.0
2019-09-02,501,1900-01-01 08:02:00,Monday,Queen - Roncvalles  to Church,General Delay,120.0,127.0,B/W,4423.0
2019-09-02,504,1900-01-01 08:53:00,Monday,King and Queen,Emergency Services,12.0,20.0,W/B,4521.0
2019-09-02,510,1900-01-01 09:00:00,Monday,Spadina and Harbord,Investigation,50.0,55.0,N/B,4467.0
2019-09-02,504,1900-01-01 09:51:00,Monday,King and Spadina,Diversion,1.0,1.0,B/W,4431.0
2019-09-02,501,1900-01-01 10:06:00,Monday,Shaw/ Queen,Held By,6.0,12.0,W/B,4439.0
2019-09-02,506,1900-01-01 10:30:00,Monday,gerrard/river,Held By,8.0,18.0,W/B,4103.0
2019-09-02,505,1900-01-01 10:41:00,Monday,Dundas and Bathurst,Utilized Off Route,6.0,12.0,E/B,1358.0
2019-09-02,504,1900-01-01 12:30:00,Monday,King/Bathurst,Investigation,8.0,16.0,wb,4559.0
2019-09-02,501,1900-01-01 13:38:00,Monday,Quen and Triller,Held By,34.0,34.0,W/B,4418.0
2019-09-02,505,1900-01-01 13:53:00,Monday,Bathurst and Dundas,Utilized Off Route,5.0,10.0,E/B,1016.0
2019-09-02,501,1900-01-01 14:02:00,Monday,King and River,Investigation,8.0,16.0,W/B,8205.0
2019-09-02,504,1900-01-01 15:15:00,Monday,Roncy/Queen to Shaw street.,General Delay,13.0,21.0,E/B,4441.0
2019-09-02,501,1900-01-01 15:34:00,Monday,Lake Shore and Legion,Investigation,10.0,20.0,E/B,4484.0
2019-09-02,506,1900-01-01 16:13:00,Monday,Gerrard and Coxwell,Mechanical,8.0,8.0,W/B,4042.0
2019-09-02,501,1900-01-01 17:02:00,Monday,Lake Shore and Legion,Held By,25.0,35.0,W/B,4484.0
2019-09-02,504,1900-01-01 17:12:00,Monday,King/Dufferin,Investigation,8.0,16.0,W/B,4409.0
2019-09-02,510,1900-01-01 17:12:00,Monday,Spadina and College,Mechanical,4.0,8.0,S/B,4434.0
2019-09-02,501,1900-01-01 18:11:00,Monday,Russell Yard,Held By,9.0,16.0,W/B,4456.0
2019-09-02,512,1900-01-01 20:30:00,Monday,St. Clair Station,Mechanical,58.0,64.0,W/B,4543.0
2019-09-02,506,1900-01-01 20:40:00,Monday,Carlaw and Gerrard,Mechanical,9.0,19.0,W/B,4160.0
2019-09-02,506,1900-01-01 21:22:00,Monday,Parkside and Howard Park,Investigation,20.0,30.0,W/B,4081.0
2019-09-03,301,1900-01-01 01:11:00,Tuesday,Queen and John,Mechanical,1.0,1.0,W/B,4417.0
2019-09-03,506,1900-01-01 02:42:00,Tuesday,Main and Danforth,Investigation,13.0,21.0,N/B,4184.0
2019-09-03,510,1900-01-01 02:59:00,Tuesday,King and Jarvis,Investigation,42.0,1.0,N/B,4575.0
2019-09-03,304,1900-01-01 03:00:00,Tuesday,King and Jarvis,Held By,42.0,57.0,N/B,4431.0
2019-09-03,501,1900-01-01 10:41:00,Tuesday,Lansdowne / Queen,Investigation,12.0,18.0,W/B,4434.0
2019-09-03,501,1900-01-01 13:46:00,Tuesday,Queen/Niagara,Held By,39.0,46.0,B/W,4506.0
2019-09-03,504,1900-01-01 13:54:00,Tuesday,Roncesvalles/Garden av.,Investigation,8.0,16.0,sb,4574.0
2019-09-03,512,1900-01-01 14:36:00,Tuesday,Bathurst and St. Clair,General Delay,5.0,9.0,N/B,4549.0
2019-09-03,501,1900-01-01 14:43:00,Tuesday,Queen/Niagara,Held By,47.0,54.0,E/B,4513.0
2019-09-03,512,1900-01-01 14:56:00,Tuesday,Bathurst and St. Clair,General Delay,5.0,9.0,N/B,4523.0
2019-09-03,512,1900-01-01 15:03:00,Tuesday,Bathurst and St.Clair,General Delay,5.0,9.0,N/B,479.0
2019-09-03,501,1900-01-01 16:53:00,Tuesday,AT 2155/Lakeshore,Held By,90.0,100.0,B/W,4535.0
2019-09-03,501,1900-01-01 16:59:00,Tuesday,Queen and bathurst,Utilized Off Route,5.0,10.0,E/B,7928.0
2019-09-03,505,1900-01-01 17:04:00,Tuesday,Dundas west station,Utilized Off Route,5.0,10.0,eb,1041.0
2019-09-03,508,1900-01-01 17:12:00,Tuesday,Lakeshore/Park lawn,General Delay,60.0,60.0,W/B,4484.0
2019-09-03,501,1900-01-01 17:33:00,Tuesday,Queen  and bay,Mechanical,6.0,12.0,W/B,8786.0
2019-09-03,506,1900-01-01 18:00:00,Tuesday,College and lansdowne,Mechanical,6.0,12.0,W/B,4021.0
2019-09-03,512,1900-01-01 18:25:00,Tuesday,St. Clair West Station,Investigation,5.0,9.0,W/B,4529.0
2019-09-03,505,1900-01-01 19:05:00,Tuesday,Dundas west Station,Mechanical,4.0,8.0,S/B,1145.0
2019-09-03,512,1900-01-01 19:25:00,Tuesday,Gunns Loop,Mechanical,5.0,9.0,E/B,4454.0
2019-09-03,504,1900-01-01 22:09:00,Tuesday,Dufferin and King,Investigation,1.0,1.0,N/B,4413.0
2019-09-04,501,1900-01-01 00:40:00,Wednesday,Lakeshore and Kipling,Mechanical,10.0,20.0,W/B,4431.0
2019-09-04,301,1900-01-01 02:34:00,Wednesday,Russell Yard,Mechanical,8.0,16.0,W/B,4490.0
2019-09-04,512,1900-01-01 04:46:00,Wednesday,St.Clair and Vaughan RD,Held By,10.0,,W/B,4562.0
2019-09-04,501,1900-01-01 05:33:00,Wednesday,Connaught / queen,Mechanical,7.0,14.0,W/B,8134.0
2019-09-04,510,1900-01-01 07:52:00,Wednesday,Spadina & College,Mechanical,13.0,17.0,N/B,4501.0
2019-09-04,501,1900-01-01 08:39:00,Wednesday,Humber Loop,Mechanical,6.0,12.0,E/B,4532.0
2019-09-04,506,1900-01-01 10:23:00,Wednesday,howard park/roncessvalles,Held By,10.0,16.0,B/W,4050.0
2019-09-04,505,1900-01-01 10:39:00,Wednesday,Broadview Station,Investigation,1.0,1.0,E/B,1044.0
2019-09-04,510,1900-01-01 10:47:00,Wednesday,Queens Quay & Rees,Mechanical,8.0,16.0,E/B,4415.0
2019-09-04,504,1900-01-01 11:59:00,Wednesday,Roncesvalles and Marion,Investigation,13.0,20.0,W/B,4496.0
2019-09-04,511,1900-01-01 12:40:00,Wednesday,CNE Loop,Mechanical,6.0,12.0,E/B,4195.0
2019-09-04,501,1900-01-01 13:37:00,Wednesday,Queen/Connaught,Investigation,7.0,15.0,W/B,4458.0
2019-09-04,506,1900-01-01 14:04:00,Wednesday,Gerrard and Church,Mechanical,6.0,12.0,W/B,4021.0
2019-09-04,506,1900-01-01 14:20:00,Wednesday,Yonge and College,Held By,60.0,66.0,W/B,4021.0
2019-09-04,505,1900-01-01 14:44:00,Wednesday,Dundas West,Utilized Off Route,6.0,12.0,E/B,1066.0
2019-09-04,501,1900-01-01 15:41:00,Wednesday,Queen/Connaught,Late Leaving Garage,6.0,13.0,W/B,4565.0
2019-09-04,501,1900-01-01 16:48:00,Wednesday,Queen/Bay,Investigation,7.0,14.0,E/B,4512.0
2019-09-04,505,1900-01-01 16:58:00,Wednesday,Dundas and Spadina,Investigation,4.0,8.0,E/B,3124.0
2019-09-04,505,1900-01-01 17:50:00,Wednesday,Dundas and Bay,Emergency Services,13.0,17.0,B/W,8585.0
2019-09-04,506,1900-01-01 19:15:00,Wednesday,College and Dufferin,Mechanical,6.0,12.0,W/B,4042.0
2019-09-04,505,1900-01-01 19:28:00,Wednesday,Dufferin and Dundas,Investigation,4.0,8.0,W/B,1043.0
2019-09-04,505,1900-01-01 21:52:00,Wednesday,Brodview Station,Mechanical,7.0,14.0,E/B,1066.0
2019-09-04,510,1900-01-01 21:58:00,Wednesday,Lower Simcoe and Queen's Quay,Emergency Services,1.0,1.0,W/B,4532.0
2019-09-04,504,1900-01-01 23:15:00,Wednesday,King and Jefferson,Investigation,1.0,1.0,W/B,4545.0
2019-09-05,509,1900-01-01 00:18:00,Thursday,Spadina and Queen's Quay,Mechanical,8.0,16.0,W/B,4430.0
2019-09-05,509,1900-01-01 00:18:00,Thursday,Exhibition Loop,Mechanical,8.0,16.0,E/B,4430.0
2019-09-05,301,1900-01-01 02:50:00,Thursday,Longbranch Loop,Emergency Services,10.0,20.0,E/B,4516.0
2019-09-05,512,1900-01-01 07:19:00,Thursday,Bathurst and St clair,Held By,9.0,13.0,W/B,4511.0
2019-09-05,511,1900-01-01 07:25:00,Thursday,King and Bathurst,General Delay,6.0,11.0,S/B,4145.0
2019-09-05,512,1900-01-01 07:36:00,Thursday,Bathurst and St Clair,Held By,4.0,8.0,E/B,4432.0
2019-09-05,501,1900-01-01 07:49:00,Thursday,Spadina - York,General Delay,15.0,21.0,B/W,4529.0
2019-09-05,504,1900-01-01 08:00:00,Thursday,Broadview Station to Dundas West Station,General Delay,25.0,32.0,B/W,4525.0
2019-09-05,506,1900-01-01 09:04:00,Thursday,college/university,Investigation,53.0,58.0,E/B,4413.0
2019-09-05,505,1900-01-01 09:06:00,Thursday,Dundas and College,Utilized Off Route,5.0,10.0,E/B,1203.0
2019-09-05,503,1900-01-01 09:07:00,Thursday,Queen and Carlaw,Investigation,6.0,13.0,E/B,8962.0
2019-09-05,505,1900-01-01 10:04:00,Thursday,Broadview Station,Investigation,5.0,10.0,W/B,1141.0
2019-09-05,511,1900-01-01 12:52:00,Thursday,CNE Loop,Emergency Services,6.0,12.0,E/B,4184.0
2019-09-05,505,1900-01-01 15:43:00,Thursday,Dundas and Huron,Investigation,4.0,8.0,W/B,8522.0
2019-09-05,504,1900-01-01 17:00:00,Thursday,Dundas west stn,Investigation,8.0,16.0,sb,4426.0
2019-09-05,501,1900-01-01 17:03:00,Thursday,Queen and Carlaw,Emergency Services,37.0,45.0,E/B,4533.0
2019-09-05,503,1900-01-01 17:16:00,Thursday,QUEEN AND BROADVIEW,Diversion,26.0,34.0,B/W,8491.0
2019-09-05,501,1900-01-01 17:17:00,Thursday,Neville Loop,Mechanical,8.0,16.0,E/B,1367.0
2019-09-05,506,1900-01-01 17:50:00,Thursday,Gerrard nad Parliament,Emergency Services,6.0,12.0,W/B,4155.0
2019-09-05,510,1900-01-01 19:26:00,Thursday,Spadina and Willcocks,Investigation,8.0,12.0,N/B,4487.0
2019-09-05,501,1900-01-01 19:41:00,Thursday,Queen and Roncesvalles,Investigation,18.0,24.0,W/B,4450.0
2019-09-05,510,1900-01-01 20:12:00,Thursday,Spadina and Queen,Mechanical,14.0,18.0,S/B,4416.0
2019-09-05,504,1900-01-01 21:30:00,Thursday,Bloor and Dundas W,Emergency Services,6.0,12.0,W/B,4550.0
2019-09-05,506,1900-01-01 22:32:00,Thursday,High Park Loop,Mechanical,10.0,20.0,E/B,4165.0
2019-09-05,501,1900-01-01 22:39:00,Thursday,Russell Yard,Mechanical,10.0,20.0,E/B,8110.0
2019-09-05,501,1900-01-01 22:51:00,Thursday,Russell Yard,Mechanical,10.0,20.0,W/B,1351.0
2019-09-05,504,1900-01-01 23:47:00,Thursday,King and Church,Mechanical,8.0,16.0,W/B,4510.0
2019-09-06,510,1900-01-01 02:30:00,Friday,Bay and Queenquay,Mechanical,15.0,30.0,E/B,4453.0
2019-09-06,301,1900-01-01 03:46:00,Friday,Russell Yard,Emergency Services,11.0,26.0,E/B,4425.0
2019-09-06,505,1900-01-01 08:05:00,Friday,Dundas and Roncesvalles,Mechanical,4.0,9.0,E/B,1130.0
2019-09-06,501,1900-01-01 08:57:00,Friday,Spdina - Church,General Delay,10.0,17.0,B/W,4473.0
2019-09-06,511,1900-01-01 09:36:00,Friday,CNE loop,Mechanical,7.0,14.0,E/B,4133.0
2019-09-06,504,1900-01-01 10:19:00,Friday,Roncesvalles and Queen,Mechanical,150.0,157.0,E/B,4450.0
2019-09-06,501,1900-01-01 10:20:00,Friday,Lansdowne / Queen,General Delay,175.0,182.0,B/W,4537.0
2019-09-06,505,1900-01-01 10:57:00,Friday,Dundas West Station,Utilized Off Route,4.0,9.0,E/B,1603.0
2019-09-06,501,1900-01-01 11:26:00,Friday,Queen and St Patrick,Held By,46.0,53.0,B/W,4500.0
2019-09-06,504,1900-01-01 11:27:00,Friday,Queen and Unversity,Emergency Services,45.0,52.0,B/W,4491.0
2019-09-06,504,1900-01-01 13:45:00,Friday,Spadina/Charllotte,Investigation,8.0,16.0,sb,4474.0
2019-09-06,501,1900-01-01 13:50:00,Friday,Quee and Connnaugh to Humber Loop,General Delay,15.0,20.0,B/W,4561.0
2019-09-06,512,1900-01-01 13:56:00,Friday,St. Clair and Lansdowne,Emergency Services,14.0,18.0,E/B,4522.0
2019-09-06,511,1900-01-01 14:09:00,Friday,fleet loop,Mechanical,6.0,12.0,S/B,4040.0
